left,right,manip_threshold,max_candles,consec_candles,min_candles_2nd,max_candles_2nd,rr_ratio,weighted_profit,total_success_rate,profit_factor,sharpe_ratio,max_drawdown,avg_profit,trades_per_day,file_results,norm_profit,norm_trade_count,norm_success,norm_pf,norm_sharpe,norm_drawdown,norm_avg_profit,total_score,rank_profit,rank_trade_count,rank_success,rank_pf,rank_sharpe,rank_drawdown,rank_avg_profit
10,20,0.01,15,4,20,15,1.5,5000.0,55.38461538461539,1.8620689655172413,0.7177832749069951,1050.0,38.46153846153846,0.3561643835616438,{'1yil.csv': 5000.0},0.4214876033057851,0.07054963084495487,0.9676874595992244,0.9563894523326573,0.7250346218173995,0.9166666666666666,0.9676874595992243,82.32841872701373,2465.0,8303.0,5.0,5.0,230.0,983.0,5.0
10,20,0.01,15,4,20,20,1.5,5000.0,55.38461538461539,1.8620689655172413,0.7177832749069951,1050.0,38.46153846153846,0.3561643835616438,{'1yil.csv': 5000.0},0.4214876033057851,0.07054963084495487,0.9676874595992244,0.9563894523326573,0.7250346218173995,0.9166666666666666,0.9676874595992243,82.32841872701373,2465.0,8303.0,5.0,5.0,230.0,983.0,5.0
10,20,0.01,15,4,20,30,1.5,5000.0,55.38461538461539,1.8620689655172413,0.7177832749069951,1050.0,38.46153846153846,0.3561643835616438,{'1yil.csv': 5000.0},0.4214876033057851,0.07054963084495487,0.9676874595992244,0.9563894523326573,0.7250346218173995,0.9166666666666666,0.9676874595992243,82.32841872701373,2465.0,8303.0,5.0,5.0,230.0,983.0,5.0
10,20,0.01,15,4,20,25,1.5,5000.0,55.38461538461539,1.8620689655172413,0.7177832749069951,1050.0,38.46153846153846,0.3561643835616438,{'1yil.csv': 5000.0},0.4214876033057851,0.07054963084495487,0.9676874595992244,0.9563894523326573,0.7250346218173995,0.9166666666666666,0.9676874595992243,82.32841872701373,2465.0,8303.0,5.0,5.0,230.0,983.0,5.0
10,15,0.01,15,4,15,20,1.5,6750.0,54.21052631578947,1.7758620689655173,0.7033435799986185,950.0,35.526315789473685,0.5205479452054794,{'1yil.csv': 6750.0},0.5661157024793388,0.11977030352748154,0.8948557054400708,0.8617308992562545,0.7107257990307215,0.9351851851851852,0.8948557054400709,82.0534465449839,776.0,7192.0,69.0,69.0,279.0,543.0,69.0
10,15,0.01,15,4,15,15,1.5,6750.0,54.21052631578947,1.7758620689655173,0.7033435799986185,950.0,35.526315789473685,0.5205479452054794,{'1yil.csv': 6750.0},0.5661157024793388,0.11977030352748154,0.8948557054400708,0.8617308992562545,0.7107257990307215,0.9351851851851852,0.8948557054400709,82.0534465449839,776.0,7192.0,69.0,69.0,279.0,543.0,69.0
10,15,0.01,15,4,15,30,1.5,6750.0,54.21052631578947,1.7758620689655173,0.7033435799986185,950.0,35.526315789473685,0.5205479452054794,{'1yil.csv': 6750.0},0.5661157024793388,0.11977030352748154,0.8948557054400708,0.8617308992562545,0.7107257990307215,0.9351851851851852,0.8948557054400709,82.0534465449839,776.0,7192.0,69.0,69.0,279.0,543.0,69.0
10,15,0.01,15,4,15,25,1.5,6750.0,54.21052631578947,1.7758620689655173,0.7033435799986185,950.0,35.526315789473685,0.5205479452054794,{'1yil.csv': 6750.0},0.5661157024793388,0.11977030352748154,0.8948557054400708,0.8617308992562545,0.7107257990307215,0.9351851851851852,0.8948557054400709,82.0534465449839,776.0,7192.0,69.0,69.0,279.0,543.0,69.0
10,20,0.01,15,3,20,30,1.5,5350.0,54.36241610738255,1.786764705882353,0.83481728112554,1100.0,35.90604026845637,0.40821917808219177,{'1yil.csv': 5350.0},0.45041322314049587,0.08613617719442165,0.9042778185099544,0.8737024221453289,0.8410079069610255,0.9074074074074074,0.9042778185099543,81.28179681628104,2019.0,7987.0,57.0,57.0,45.0,1123.0,57.0
10,20,0.01,15,3,20,25,1.5,5350.0,54.36241610738255,1.786764705882353,0.83481728112554,1100.0,35.90604026845637,0.40821917808219177,{'1yil.csv': 5350.0},0.45041322314049587,0.08613617719442165,0.9042778185099544,0.8737024221453289,0.8410079069610255,0.9074074074074074,0.9042778185099543,81.28179681628104,2019.0,7987.0,57.0,57.0,45.0,1123.0,57.0
10,20,0.01,15,3,20,20,1.5,5350.0,54.36241610738255,1.786764705882353,0.83481728112554,1100.0,35.90604026845637,0.40821917808219177,{'1yil.csv': 5350.0},0.45041322314049587,0.08613617719442165,0.9042778185099544,0.8737024221453289,0.8410079069610255,0.9074074074074074,0.9042778185099543,81.28179681628104,2019.0,7987.0,57.0,57.0,45.0,1123.0,57.0
10,20,0.01,15,3,20,15,1.5,5350.0,54.36241610738255,1.786764705882353,0.83481728112554,1100.0,35.90604026845637,0.40821917808219177,{'1yil.csv': 5350.0},0.45041322314049587,0.08613617719442165,0.9042778185099544,0.8737024221453289,0.8410079069610255,0.9074074074074074,0.9042778185099543,81.28179681628104,2019.0,7987.0,57.0,57.0,45.0,1123.0,57.0
15,15,0.01,15,4,15,15,1.5,5450.0,54.729729729729726,1.8134328358208955,0.6477712978153801,800.0,36.82432432432432,0.4054794520547945,{'1yil.csv': 5450.0},0.45867768595041325,0.08531583264971287,0.9270632239382237,0.9029850746268658,0.6556571883255237,0.9629629629629629,0.9270632239382239,80.72458243532209,1901.0,8016.0,37.0,37.0,636.0,168.0,37.0
15,15,0.01,15,4,15,20,1.5,5450.0,54.729729729729726,1.8134328358208955,0.6477712978153801,800.0,36.82432432432432,0.4054794520547945,{'1yil.csv': 5450.0},0.45867768595041325,0.08531583264971287,0.9270632239382237,0.9029850746268658,0.6556571883255237,0.9629629629629629,0.9270632239382239,80.72458243532209,1901.0,8016.0,37.0,37.0,636.0,168.0,37.0
15,15,0.01,15,4,15,25,1.5,5450.0,54.729729729729726,1.8134328358208955,0.6477712978153801,800.0,36.82432432432432,0.4054794520547945,{'1yil.csv': 5450.0},0.45867768595041325,0.08531583264971287,0.9270632239382237,0.9029850746268658,0.6556571883255237,0.9629629629629629,0.9270632239382239,80.72458243532209,1901.0,8016.0,37.0,37.0,636.0,168.0,37.0
15,15,0.01,15,4,15,30,1.5,5450.0,54.729729729729726,1.8134328358208955,0.6477712978153801,800.0,36.82432432432432,0.4054794520547945,{'1yil.csv': 5450.0},0.45867768595041325,0.08531583264971287,0.9270632239382237,0.9029850746268658,0.6556571883255237,0.9629629629629629,0.9270632239382239,80.72458243532209,1901.0,8016.0,37.0,37.0,636.0,168.0,37.0
10,20,0.01,15,3,15,15,1.5,5750.0,53.939393939393945,1.756578947368421,0.8259383399451834,1100.0,34.84848484848485,0.4520547945205479,{'1yil.csv': 5750.0},0.4834710743801653,0.0992616899097621,0.8780366692131402,0.8405572755417957,0.8322094388016076,0.9074074074074074,0.8780366692131399,80.5922420849718,1572.0,7676.0,81.0,81.0,53.0,1123.0,81.0
10,20,0.01,15,3,15,25,1.5,5750.0,53.939393939393945,1.756578947368421,0.8259383399451834,1100.0,34.84848484848485,0.4520547945205479,{'1yil.csv': 5750.0},0.4834710743801653,0.0992616899097621,0.8780366692131402,0.8405572755417957,0.8322094388016076,0.9074074074074074,0.8780366692131399,80.5922420849718,1572.0,7676.0,81.0,81.0,53.0,1123.0,81.0
10,20,0.01,15,3,15,30,1.5,5750.0,53.939393939393945,1.756578947368421,0.8259383399451834,1100.0,34.84848484848485,0.4520547945205479,{'1yil.csv': 5750.0},0.4834710743801653,0.0992616899097621,0.8780366692131402,0.8405572755417957,0.8322094388016076,0.9074074074074074,0.8780366692131399,80.5922420849718,1572.0,7676.0,81.0,81.0,53.0,1123.0,81.0
10,20,0.01,15,3,15,20,1.5,5750.0,53.939393939393945,1.756578947368421,0.8259383399451834,1100.0,34.84848484848485,0.4520547945205479,{'1yil.csv': 5750.0},0.4834710743801653,0.0992616899097621,0.8780366692131402,0.8405572755417957,0.8322094388016076,0.9074074074074074,0.8780366692131399,80.5922420849718,1572.0,7676.0,81.0,81.0,53.0,1123.0,81.0
10,10,0.01,15,4,15,30,1.5,7750.0,53.191489361702125,1.7045454545454546,0.7061042117696577,1100.0,32.97872340425532,0.6438356164383562,{'1yil.csv': 7750.0},0.6487603305785123,0.15668580803937654,0.8316422313606292,0.7834224598930483,0.7134614102082234,0.9074074074074074,0.8316422313606294,80.4973409924131,338.0,6326.0,120.0,120.0,272.0,1123.0,120.0
10,10,0.01,15,4,15,25,1.5,7750.0,53.191489361702125,1.7045454545454546,0.7061042117696577,1100.0,32.97872340425532,0.6438356164383562,{'1yil.csv': 7750.0},0.6487603305785123,0.15668580803937654,0.8316422313606292,0.7834224598930483,0.7134614102082234,0.9074074074074074,0.8316422313606294,80.4973409924131,338.0,6326.0,120.0,120.0,272.0,1123.0,120.0
10,10,0.01,15,4,15,20,1.5,7750.0,53.191489361702125,1.7045454545454546,0.7061042117696577,1100.0,32.97872340425532,0.6438356164383562,{'1yil.csv': 7750.0},0.6487603305785123,0.15668580803937654,0.8316422313606292,0.7834224598930483,0.7134614102082234,0.9074074074074074,0.8316422313606294,80.4973409924131,338.0,6326.0,120.0,120.0,272.0,1123.0,120.0
10,10,0.01,15,4,15,15,1.5,7750.0,53.191489361702125,1.7045454545454546,0.7061042117696577,1100.0,32.97872340425532,0.6438356164383562,{'1yil.csv': 7750.0},0.6487603305785123,0.15668580803937654,0.8316422313606292,0.7834224598930483,0.7134614102082234,0.9074074074074074,0.8316422313606294,80.4973409924131,338.0,6326.0,120.0,120.0,272.0,1123.0,120.0
20,20,0.004,15,4,20,20,1.5,7850.0,51.056338028169016,1.564748201438849,0.9952635561653352,800.0,27.640845070422536,0.7780821917808219,{'1yil.csv': 7850.0},0.6570247933884298,0.19688269073010664,0.6991933216948752,0.6299195937367754,1.0,0.9629629629629629,0.6991933216948752,79.4587408385369,307.0,5389.0,295.0,295.0,1.0,168.0,295.0
20,20,0.004,15,4,20,25,1.5,7850.0,51.056338028169016,1.564748201438849,0.9952635561653352,800.0,27.640845070422536,0.7780821917808219,{'1yil.csv': 7850.0},0.6570247933884298,0.19688269073010664,0.6991933216948752,0.6299195937367754,1.0,0.9629629629629629,0.6991933216948752,79.4587408385369,307.0,5389.0,295.0,295.0,1.0,168.0,295.0
20,20,0.004,15,4,20,15,1.5,7850.0,51.056338028169016,1.564748201438849,0.9952635561653352,800.0,27.640845070422536,0.7780821917808219,{'1yil.csv': 7850.0},0.6570247933884298,0.19688269073010664,0.6991933216948752,0.6299195937367754,1.0,0.9629629629629629,0.6991933216948752,79.4587408385369,307.0,5389.0,295.0,295.0,1.0,168.0,295.0
20,20,0.004,15,4,20,30,1.5,7850.0,51.056338028169016,1.564748201438849,0.9952635561653352,800.0,27.640845070422536,0.7780821917808219,{'1yil.csv': 7850.0},0.6570247933884298,0.19688269073010664,0.6991933216948752,0.6299195937367754,1.0,0.9629629629629629,0.6991933216948752,79.4587408385369,307.0,5389.0,295.0,295.0,1.0,168.0,295.0
15,20,0.01,15,4,15,30,1.5,4300.0,54.700854700854705,1.8113207547169812,0.6623870315118324,850.0,36.75213675213675,0.32054794520547947,{'1yil.csv': 4300.0},0.36363636363636365,0.05988515176374078,0.9252720318896792,0.9006659267480579,0.6701404543977516,0.9537037037037037,0.925272031889679,78.42317693806487,3491.0,8565.0,45.0,45.0,502.0,252.0,45.0
15,20,0.01,15,4,15,15,1.5,4300.0,54.700854700854705,1.8113207547169812,0.6623870315118324,850.0,36.75213675213675,0.32054794520547947,{'1yil.csv': 4300.0},0.36363636363636365,0.05988515176374078,0.9252720318896792,0.9006659267480579,0.6701404543977516,0.9537037037037037,0.925272031889679,78.42317693806487,3491.0,8565.0,45.0,45.0,502.0,252.0,45.0
15,20,0.01,15,4,15,25,1.5,4300.0,54.700854700854705,1.8113207547169812,0.6623870315118324,850.0,36.75213675213675,0.32054794520547947,{'1yil.csv': 4300.0},0.36363636363636365,0.05988515176374078,0.9252720318896792,0.9006659267480579,0.6701404543977516,0.9537037037037037,0.925272031889679,78.42317693806487,3491.0,8565.0,45.0,45.0,502.0,252.0,45.0
15,20,0.01,15,4,15,20,1.5,4300.0,54.700854700854705,1.8113207547169812,0.6623870315118324,850.0,36.75213675213675,0.32054794520547947,{'1yil.csv': 4300.0},0.36363636363636365,0.05988515176374078,0.9252720318896792,0.9006659267480579,0.6701404543977516,0.9537037037037037,0.925272031889679,78.42317693806487,3491.0,8565.0,45.0,45.0,502.0,252.0,45.0
10,15,0.01,15,3,20,30,1.5,6100.0,53.2608695652174,1.7093023255813953,0.7093372021555078,950.0,33.15217391304348,0.5041095890410959,{'1yil.csv': 6100.0},0.512396694214876,0.1148482362592289,0.8359460632078923,0.7886456908344733,0.7166650988453931,0.9351851851851852,0.8359460632078919,77.83620926343795,1257.0,7333.0,104.0,104.0,268.0,543.0,104.0
10,15,0.01,15,3,20,15,1.5,6100.0,53.2608695652174,1.7093023255813953,0.7093372021555078,950.0,33.15217391304348,0.5041095890410959,{'1yil.csv': 6100.0},0.512396694214876,0.1148482362592289,0.8359460632078923,0.7886456908344733,0.7166650988453931,0.9351851851851852,0.8359460632078919,77.83620926343795,1257.0,7333.0,104.0,104.0,268.0,543.0,104.0
10,15,0.01,15,3,20,25,1.5,6100.0,53.2608695652174,1.7093023255813953,0.7093372021555078,950.0,33.15217391304348,0.5041095890410959,{'1yil.csv': 6100.0},0.512396694214876,0.1148482362592289,0.8359460632078923,0.7886456908344733,0.7166650988453931,0.9351851851851852,0.8359460632078919,77.83620926343795,1257.0,7333.0,104.0,104.0,268.0,543.0,104.0
10,15,0.01,15,3,20,20,1.5,6100.0,53.2608695652174,1.7093023255813953,0.7093372021555078,950.0,33.15217391304348,0.5041095890410959,{'1yil.csv': 6100.0},0.512396694214876,0.1148482362592289,0.8359460632078923,0.7886456908344733,0.7166650988453931,0.9351851851851852,0.8359460632078919,77.83620926343795,1257.0,7333.0,104.0,104.0,268.0,543.0,104.0
15,10,0.01,15,4,15,20,1.5,6250.0,53.1578947368421,1.702247191011236,0.662319419745421,950.0,32.89473684210526,0.5205479452054794,{'1yil.csv': 6250.0},0.5247933884297521,0.11977030352748154,0.8295582706766916,0.7808988764044945,0.6700734554209717,0.9351851851851852,0.8295582706766917,77.11932455035124,1128.0,7192.0,124.0,124.0,507.0,543.0,124.0
15,10,0.01,15,4,15,30,1.5,6250.0,53.1578947368421,1.702247191011236,0.662319419745421,950.0,32.89473684210526,0.5205479452054794,{'1yil.csv': 6250.0},0.5247933884297521,0.11977030352748154,0.8295582706766916,0.7808988764044945,0.6700734554209717,0.9351851851851852,0.8295582706766917,77.11932455035124,1128.0,7192.0,124.0,124.0,507.0,543.0,124.0
15,10,0.01,15,4,15,15,1.5,6250.0,53.1578947368421,1.702247191011236,0.662319419745421,950.0,32.89473684210526,0.5205479452054794,{'1yil.csv': 6250.0},0.5247933884297521,0.11977030352748154,0.8295582706766916,0.7808988764044945,0.6700734554209717,0.9351851851851852,0.8295582706766917,77.11932455035124,1128.0,7192.0,124.0,124.0,507.0,543.0,124.0
15,10,0.01,15,4,15,25,1.5,6250.0,53.1578947368421,1.702247191011236,0.662319419745421,950.0,32.89473684210526,0.5205479452054794,{'1yil.csv': 6250.0},0.5247933884297521,0.11977030352748154,0.8295582706766916,0.7808988764044945,0.6700734554209717,0.9351851851851852,0.8295582706766917,77.11932455035124,1128.0,7192.0,124.0,124.0,507.0,543.0,124.0
15,20,0.01,15,4,20,30,1.5,3750.0,55.00000000000001,1.8333333333333333,0.5914703430440028,1000.0,37.5,0.273972602739726,{'1yil.csv': 3750.0},0.3181818181818182,0.045939294503691545,0.9438287815126055,0.9248366013071896,0.5998665092525834,0.9259259259259259,0.9438287815126051,76.84616868141842,4374.0,8801.0,21.0,21.0,1095.0,775.0,21.0
15,20,0.01,15,4,20,20,1.5,3750.0,55.00000000000001,1.8333333333333333,0.5914703430440028,1000.0,37.5,0.273972602739726,{'1yil.csv': 3750.0},0.3181818181818182,0.045939294503691545,0.9438287815126055,0.9248366013071896,0.5998665092525834,0.9259259259259259,0.9438287815126051,76.84616868141842,4374.0,8801.0,21.0,21.0,1095.0,775.0,21.0
15,20,0.01,15,4,20,25,1.5,3750.0,55.00000000000001,1.8333333333333333,0.5914703430440028,1000.0,37.5,0.273972602739726,{'1yil.csv': 3750.0},0.3181818181818182,0.045939294503691545,0.9438287815126055,0.9248366013071896,0.5998665092525834,0.9259259259259259,0.9438287815126051,76.84616868141842,4374.0,8801.0,21.0,21.0,1095.0,775.0,21.0
15,20,0.01,15,4,20,15,1.5,3750.0,55.00000000000001,1.8333333333333333,0.5914703430440028,1000.0,37.5,0.273972602739726,{'1yil.csv': 3750.0},0.3181818181818182,0.045939294503691545,0.9438287815126055,0.9248366013071896,0.5998665092525834,0.9259259259259259,0.9438287815126051,76.84616868141842,4374.0,8801.0,21.0,21.0,1095.0,775.0,21.0
15,25,0.012,15,3,15,15,1.5,3050.0,54.87804878048781,1.8243243243243243,0.6558002526197343,700.0,37.19512195121951,0.22465753424657534,{'1yil.csv': 3050.0},0.2603305785123967,0.03117309269893355,0.9362638348022139,0.9149443561208268,0.663613373839603,0.9814814814814815,0.9362638348022136,76.84403035043809,5779.0,9021.0,25.0,25.0,566.0,36.0,25.0
15,25,0.012,15,3,15,25,1.5,3050.0,54.87804878048781,1.8243243243243243,0.6558002526197343,700.0,37.19512195121951,0.22465753424657534,{'1yil.csv': 3050.0},0.2603305785123967,0.03117309269893355,0.9362638348022139,0.9149443561208268,0.663613373839603,0.9814814814814815,0.9362638348022136,76.84403035043809,5779.0,9021.0,25.0,25.0,566.0,36.0,25.0
15,25,0.012,15,3,15,20,1.5,3050.0,54.87804878048781,1.8243243243243243,0.6558002526197343,700.0,37.19512195121951,0.22465753424657534,{'1yil.csv': 3050.0},0.2603305785123967,0.03117309269893355,0.9362638348022139,0.9149443561208268,0.663613373839603,0.9814814814814815,0.9362638348022136,76.84403035043809,5779.0,9021.0,25.0,25.0,566.0,36.0,25.0
15,25,0.012,15,3,15,30,1.5,3050.0,54.87804878048781,1.8243243243243243,0.6558002526197343,700.0,37.19512195121951,0.22465753424657534,{'1yil.csv': 3050.0},0.2603305785123967,0.03117309269893355,0.9362638348022139,0.9149443561208268,0.663613373839603,0.9814814814814815,0.9362638348022136,76.84403035043809,5779.0,9021.0,25.0,25.0,566.0,36.0,25.0
10,25,0.01,15,4,15,15,1.5,4550.0,54.330708661417326,1.7844827586206897,0.6398879909445899,1050.0,35.826771653543304,0.34794520547945207,{'1yil.csv': 4550.0},0.384297520661157,0.06808859721082855,0.9023109243697481,0.8711967545638947,0.6478453306856714,0.9166666666666666,0.9023109243697479,76.82379300307024,3108.0,8364.0,61.0,61.0,669.0,983.0,61.0
10,25,0.01,15,4,15,30,1.5,4550.0,54.330708661417326,1.7844827586206897,0.6398879909445899,1050.0,35.826771653543304,0.34794520547945207,{'1yil.csv': 4550.0},0.384297520661157,0.06808859721082855,0.9023109243697481,0.8711967545638947,0.6478453306856714,0.9166666666666666,0.9023109243697479,76.82379300307024,3108.0,8364.0,61.0,61.0,669.0,983.0,61.0
10,25,0.01,15,4,15,20,1.5,4550.0,54.330708661417326,1.7844827586206897,0.6398879909445899,1050.0,35.826771653543304,0.34794520547945207,{'1yil.csv': 4550.0},0.384297520661157,0.06808859721082855,0.9023109243697481,0.8711967545638947,0.6478453306856714,0.9166666666666666,0.9023109243697479,76.82379300307024,3108.0,8364.0,61.0,61.0,669.0,983.0,61.0
10,25,0.01,15,4,15,25,1.5,4550.0,54.330708661417326,1.7844827586206897,0.6398879909445899,1050.0,35.826771653543304,0.34794520547945207,{'1yil.csv': 4550.0},0.384297520661157,0.06808859721082855,0.9023109243697481,0.8711967545638947,0.6478453306856714,0.9166666666666666,0.9023109243697479,76.82379300307024,3108.0,8364.0,61.0,61.0,669.0,983.0,61.0
15,25,0.01,15,4,20,15,1.5,3250.0,55.294117647058826,1.855263157894737,0.5562930693066228,900.0,38.23529411764706,0.2328767123287671,{'1yil.csv': 3250.0},0.2768595041322314,0.03363412633305988,0.9620736529906082,0.9489164086687308,0.5650080597340528,0.9444444444444444,0.9620736529906081,76.58981352502023,5341.0,8977.0,9.0,9.0,1503.0,340.0,9.0
15,25,0.01,15,4,20,20,1.5,3250.0,55.294117647058826,1.855263157894737,0.5562930693066228,900.0,38.23529411764706,0.2328767123287671,{'1yil.csv': 3250.0},0.2768595041322314,0.03363412633305988,0.9620736529906082,0.9489164086687308,0.5650080597340528,0.9444444444444444,0.9620736529906081,76.58981352502023,5341.0,8977.0,9.0,9.0,1503.0,340.0,9.0
15,25,0.01,15,4,20,25,1.5,3250.0,55.294117647058826,1.855263157894737,0.5562930693066228,900.0,38.23529411764706,0.2328767123287671,{'1yil.csv': 3250.0},0.2768595041322314,0.03363412633305988,0.9620736529906082,0.9489164086687308,0.5650080597340528,0.9444444444444444,0.9620736529906081,76.58981352502023,5341.0,8977.0,9.0,9.0,1503.0,340.0,9.0
15,25,0.01,15,4,20,30,1.5,3250.0,55.294117647058826,1.855263157894737,0.5562930693066228,900.0,38.23529411764706,0.2328767123287671,{'1yil.csv': 3250.0},0.2768595041322314,0.03363412633305988,0.9620736529906082,0.9489164086687308,0.5650080597340528,0.9444444444444444,0.9620736529906081,76.58981352502023,5341.0,8977.0,9.0,9.0,1503.0,340.0,9.0
10,25,0.01,15,4,20,25,1.5,3900.0,54.71698113207547,1.8125,0.5981431364659371,1100.0,36.79245283018868,0.29041095890410956,{'1yil.csv': 3900.0},0.3305785123966942,0.05086136177194421,0.9262723957507529,0.9019607843137256,0.6064788247601071,0.9074074074074074,0.9262723957507533,76.03172977300801,4115.0,8723.0,41.0,41.0,980.0,1123.0,41.0
10,25,0.01,15,4,20,30,1.5,3900.0,54.71698113207547,1.8125,0.5981431364659371,1100.0,36.79245283018868,0.29041095890410956,{'1yil.csv': 3900.0},0.3305785123966942,0.05086136177194421,0.9262723957507529,0.9019607843137256,0.6064788247601071,0.9074074074074074,0.9262723957507533,76.03172977300801,4115.0,8723.0,41.0,41.0,980.0,1123.0,41.0
10,25,0.01,15,4,20,20,1.5,3900.0,54.71698113207547,1.8125,0.5981431364659371,1100.0,36.79245283018868,0.29041095890410956,{'1yil.csv': 3900.0},0.3305785123966942,0.05086136177194421,0.9262723957507529,0.9019607843137256,0.6064788247601071,0.9074074074074074,0.9262723957507533,76.03172977300801,4115.0,8723.0,41.0,41.0,980.0,1123.0,41.0
10,25,0.01,15,4,20,15,1.5,3900.0,54.71698113207547,1.8125,0.5981431364659371,1100.0,36.79245283018868,0.29041095890410956,{'1yil.csv': 3900.0},0.3305785123966942,0.05086136177194421,0.9262723957507529,0.9019607843137256,0.6064788247601071,0.9074074074074074,0.9262723957507533,76.03172977300801,4115.0,8723.0,41.0,41.0,980.0,1123.0,41.0
