left,right,manip_threshold,max_candles,consec_candles,min_candles_2nd,max_candles_2nd,rr_ratio,weighted_profit,total_success_rate,profit_factor,sharpe_ratio,max_drawdown,avg_profit,trades_per_day,file_results,norm_profit,norm_trade_count,norm_success,norm_pf,norm_sharpe,norm_drawdown,norm_avg_profit,total_score,rank_profit,rank_trade_count,rank_success,rank_pf,rank_sharpe,rank_drawdown,rank_avg_profit
15,15,0.004,15,3,20,30,1.5,5800.0,45.19015659955257,1.236734693877551,0.5704547321031899,1500.0,12.975391498881432,1.2246575342465753,{'1yil.csv': 5800.0},0.5652173913043478,0.33979763912310285,0.34191079580841216,0.2783164612913311,0.5770023674454835,0.8064516129032258,0.3419107958084122,53.294746890828534,162.0,306.0,358.0,358.0,133.0,280.0,358.0
15,15,0.004,30,4,10,20,1.5,7400.0,44.84451718494272,1.2195845697329377,0.522404280313538,2550.0,12.111292962356792,1.673972602739726,{'1yil.csv': 7400.0},0.7198067632850241,0.4780775716694772,0.3195985208663496,0.25852390738328473,0.5289564696667373,0.5806451612903226,0.3195985208663497,53.27513014617005,40.0,119.0,421.0,421.0,219.0,715.0,421.0
25,25,0.006,15,4,10,25,1.5,3650.0,47.8494623655914,1.3762886597938144,0.45042424222306326,1250.0,19.623655913978496,0.5095890410958904,{'1yil.csv': 3650.0},0.357487922705314,0.11973018549747048,0.5135786059562962,0.4393724029386617,0.4569832535283198,0.8602150537634409,0.5135786059562962,53.26952309849504,469.0,795.0,114.0,114.0,335.0,188.0,114.0
20,20,0.008,30,4,15,25,1.5,4500.0,46.666666666666664,1.3125,0.5529734280919989,1400.0,16.666666666666668,0.7397260273972602,{'1yil.csv': 4500.0},0.4396135265700483,0.19055649241146708,0.43722486353231177,0.3657554146856841,0.5595227202355534,0.8279569892473119,0.43722486353231205,53.25201500373213,339.0,615.0,182.0,182.0,167.0,248.0,182.0
20,25,0.004,30,2,5,15,1.5,5800.0,45.77114427860697,1.2660550458715596,0.5577900859589253,1850.0,14.427860696517413,1.1013698630136985,{'1yil.csv': 5800.0},0.5652173913043478,0.30185497470489037,0.37941565285038104,0.31215438820957947,0.5643389216007897,0.7311827956989247,0.3794156528503809,53.22686187906305,162.0,365.0,289.0,289.0,156.0,397.0,289.0
20,15,0.004,30,4,10,30,1.5,6750.0,45.19230769230769,1.236842105263158,0.5718653630448589,2400.0,12.98076923076923,1.4246575342465753,{'1yil.csv': 6750.0},0.6570048309178744,0.4013490725126475,0.3420496566296883,0.2784404222389043,0.5784128646937438,0.6129032258064516,0.3420496566296883,53.17841837917279,73.0,198.0,357.0,357.0,130.0,655.0,357.0
20,20,0.008,30,4,15,15,1.5,4500.0,46.54545454545455,1.3061224489795917,0.5692460322207424,1400.0,16.363636363636363,0.7534246575342466,{'1yil.csv': 4500.0},0.4396135265700483,0.1947723440134907,0.42940018249051526,0.3583952334235331,0.5757937821183055,0.8279569892473119,0.42940018249051526,53.175052150608614,339.0,610.0,195.0,195.0,135.0,248.0,195.0
20,20,0.002,30,4,15,25,1.5,6350.0,45.1417004048583,1.2343173431734318,0.5049126415066411,1700.0,12.854251012145749,1.3534246575342466,{'1yil.csv': 6350.0},0.6183574879227053,0.3794266441821248,0.33878277309756144,0.275526653840231,0.5114664886405877,0.7634408602150538,0.3387827730975616,53.172456520038715,116.0,246.0,369.0,369.0,232.0,340.0,369.0
15,20,0.004,30,4,5,20,1.5,6700.0,45.124282982791584,1.2334494773519165,0.5528966882639095,2250.0,12.810707456978967,1.4328767123287671,{'1yil.csv': 6700.0},0.6521739130434783,0.4038785834738617,0.3376584154765617,0.27452507035824275,0.559445987680528,0.6451612903225806,0.337658415476562,53.106686780077425,79.0,193.0,373.0,373.0,168.0,594.0,373.0
15,20,0.008,30,4,20,20,1.5,5100.0,46.71052631578947,1.3148148148148149,0.5460391176722816,1950.0,16.776315789473685,0.8328767123287671,{'1yil.csv': 5100.0},0.4975845410628019,0.21922428330522764,0.4400561625934883,0.368426887884539,0.55258906701934,0.7096774193548387,0.44005616259348845,53.10242137548731,238.0,555.0,181.0,181.0,185.0,439.0,181.0
20,20,0.002,30,2,20,20,1.5,6900.0,45.05494505494506,1.23,0.5427115600960742,2350.0,12.637362637362637,1.4958904109589042,{'1yil.csv': 6900.0},0.6714975845410628,0.42327150084317033,0.33318240132820176,0.27054410987849975,0.5492618248144334,0.6236559139784946,0.3331824013282016,53.092335980027286,58.0,168.0,383.0,383.0,187.0,635.0,383.0
15,20,0.004,30,4,5,15,1.5,6600.0,44.99054820415879,1.2268041237113403,0.5536842609471635,2100.0,12.476370510396976,1.4493150684931506,{'1yil.csv': 6600.0},0.642512077294686,0.40893760539629004,0.3290253515838374,0.26685582440643146,0.5602334857211002,0.6774193548387096,0.3290253515838374,53.067822906766,93.0,189.0,393.0,393.0,165.0,522.0,393.0
25,10,0.01,30,4,15,25,1.5,5500.0,47.58620689655172,1.361842105263158,0.4450755024894838,2550.0,18.96551724137931,0.7945205479452054,{'1yil.csv': 5500.0},0.5362318840579711,0.2074198988195615,0.4965845128149077,0.4226999749770624,0.4516350207248143,0.5806451612903226,0.4965845128149079,53.04109646685761,195.0,585.0,121.0,121.0,348.0,715.0,121.0
25,15,0.004,15,2,20,20,1.5,5650.0,45.93175853018373,1.2742718446601942,0.5671474099935631,1950.0,14.829396325459317,1.0438356164383562,{'1yil.csv': 5650.0},0.5507246376811594,0.28414839797639124,0.38978388398756014,0.32163720195508233,0.573695358789329,0.7096774193548387,0.38978388398756014,52.99430436432242,178.0,399.0,269.0,269.0,140.0,439.0,269.0
10,15,0.004,15,4,10,30,1.5,6500.0,44.56140350877193,1.2056962025316456,0.5485459945386286,1800.0,11.403508771929825,1.5616438356164384,{'1yil.csv': 6500.0},0.6328502415458938,0.44350758853288363,0.3013225085958425,0.242495670257511,0.5550957062949013,0.7419354838709677,0.3013225085958425,52.94880936611632,101.0,148.0,472.0,472.0,177.0,383.0,472.0
25,20,0.01,15,3,20,25,1.5,2000.0,48.888888888888886,1.434782608695652,0.4636029617411962,1100.0,22.22222222222222,0.2465753424657534,{'1yil.csv': 2000.0},0.19806763285024154,0.03878583473861719,0.580677349298585,0.506878890190404,0.47016072402526415,0.8924731182795699,0.5806773492985854,52.90953839096313,825.0,976.0,73.0,73.0,309.0,116.0,73.0
25,10,0.012,15,3,20,20,1.5,2150.0,48.51485148514851,1.4134615384615385,0.4401944999020188,750.0,21.287128712871286,0.27671232876712326,{'1yil.csv': 2150.0},0.21256038647342995,0.04806070826306913,0.5565318813973311,0.4822727457434273,0.44675448073734964,0.967741935483871,0.5565318813973315,52.90227163179095,790.0,961.0,84.0,84.0,362.0,11.0,84.0
25,10,0.012,15,3,20,30,1.5,2150.0,48.51485148514851,1.4134615384615385,0.4401944999020188,750.0,21.287128712871286,0.27671232876712326,{'1yil.csv': 2150.0},0.21256038647342995,0.04806070826306913,0.5565318813973311,0.4822727457434273,0.44675448073734964,0.967741935483871,0.5565318813973315,52.90227163179095,790.0,961.0,84.0,84.0,362.0,11.0,84.0
20,25,0.01,30,4,10,25,1.5,3550.0,48.0225988700565,1.3858695652173914,0.4704566607214111,1550.0,20.056497175141242,0.4849315068493151,{'1yil.csv': 3550.0},0.34782608695652173,0.11214165261382798,0.524755193830377,0.4504294999885161,0.4770137734419737,0.7956989247311828,0.524755193830377,52.85221128482613,493.0,810.0,106.0,106.0,290.0,299.0,106.0
15,25,0.002,15,3,10,30,1.5,5650.0,45.18348623853211,1.2364016736401673,0.6239682434681668,1750.0,12.958715596330276,1.1945205479452055,{'1yil.csv': 5650.0},0.5507246376811594,0.3305227655986509,0.3414801998672075,0.27793213048734927,0.6305108070347482,0.7526881720430108,0.3414801998672075,52.841107876431835,178.0,319.0,359.0,359.0,81.0,361.0,359.0
15,20,0.004,30,4,5,25,1.5,6650.0,45.105566218809976,1.2325174825174825,0.5464474360284967,2250.0,12.763915547024952,1.4273972602739726,{'1yil.csv': 6650.0},0.6473429951690821,0.40219224283305227,0.3364501806331637,0.273449477094485,0.5529973466769335,0.6451612903225806,0.3364501806331641,52.82962157944815,88.0,196.0,380.0,380.0,182.0,594.0,380.0
15,25,0.01,15,4,5,30,1.5,2700.0,47.82608695652174,1.375,0.49943977573443854,850.0,19.565217391304348,0.3780821917808219,{'1yil.csv': 2700.0},0.26570048309178745,0.07925801011804384,0.5120696387147156,0.4378851910547632,0.5059941415625802,0.946236559139785,0.5120696387147156,52.77705554497838,688.0,887.0,115.0,115.0,240.0,27.0,115.0
15,10,0.004,15,2,15,30,1.5,6800.0,44.20401854714065,1.188365650969529,0.5495155078857941,2000.0,10.510046367851622,1.7726027397260273,{'1yil.csv': 6800.0},0.6618357487922706,0.5084317032040472,0.2782520160911712,0.22249488932105893,0.5560651277558474,0.6989247311827957,0.2782520160911713,52.76428231099264,67.0,84.0,536.0,536.0,175.0,464.0,536.0
10,20,0.004,30,4,10,30,1.5,7250.0,44.75409836065574,1.21513353115727,0.5483089945212848,2650.0,11.885245901639344,1.6712328767123288,{'1yil.csv': 7250.0},0.7053140096618358,0.4772344013490725,0.3137616585695357,0.2533870687101158,0.5548587287393788,0.5591397849462365,0.3137616585695357,52.75723799934252,45.0,120.0,435.0,435.0,178.0,749.0,435.0
20,10,0.002,30,4,15,30,1.5,7350.0,43.84816753926701,1.1713286713286712,0.4868021171618064,2200.0,9.620418848167539,2.0931506849315067,{'1yil.csv': 7350.0},0.714975845410628,0.6070826306913996,0.2552805458523129,0.2028329128170649,0.4933576807317551,0.6559139784946236,0.2552805458523134,52.62214405406617,42.0,45.0,613.0,613.0,265.0,566.0,613.0
25,15,0.008,15,4,20,15,1.5,2950.0,48.25174825174825,1.3986486486486487,0.40883059823328666,1100.0,20.62937062937063,0.3917808219178082,{'1yil.csv': 2950.0},0.2898550724637681,0.08347386172006745,0.5395476156173462,0.46517753887009045,0.41539355160154734,0.8924731182795699,0.5395476156173462,52.52903905295161,635.0,874.0,97.0,97.0,421.0,116.0,97.0
20,10,0.01,30,4,20,15,1.5,5800.0,47.3186119873817,1.347305389221557,0.43313342697710705,2700.0,18.29652996845426,0.8684931506849315,{'1yil.csv': 5800.0},0.5652173913043478,0.230185497470489,0.4793102931104298,0.40592349374151865,0.43969407702993546,0.5483870967741935,0.47931029311043005,52.443060560194056,162.0,525.0,137.0,137.0,377.0,770.0,137.0
15,10,0.004,30,4,20,20,1.5,7600.0,44.03183023872679,1.180094786729858,0.4982307925575529,2600.0,10.079575596816976,2.0657534246575344,{'1yil.csv': 7600.0},0.7391304347826086,0.5986509274873525,0.26713663770333523,0.21294967991327501,0.5047852729678133,0.5698924731182796,0.26713663770333534,52.42656631756971,34.0,51.0,571.0,571.0,244.0,728.0,571.0
10,20,0.006,15,3,20,20,1.5,4900.0,46.012269938650306,1.2784090909090908,0.49129956848000583,1200.0,15.030674846625766,0.8931506849315068,{'1yil.csv': 4900.0},0.4782608695652174,0.2377740303541315,0.3949811867422436,0.32641190030255,0.49785470580125996,0.8709677419354839,0.39498118674224375,52.38468460318426,267.0,510.0,259.0,259.0,257.0,170.0,259.0
20,20,0.01,15,2,10,20,1.5,2650.0,47.5177304964539,1.3581081081081081,0.5425653138327209,850.0,18.79432624113475,0.3863013698630137,{'1yil.csv': 2650.0},0.2608695652173913,0.081787521079258,0.4921641134002464,0.41839065690095806,0.549115592411659,0.946236559139785,0.49216411340024646,52.37609021633135,700.0,880.0,123.0,123.0,188.0,27.0,123.0
15,10,0.002,30,3,10,30,1.5,7050.0,42.94670846394985,1.129120879120879,0.5611106122645774,2350.0,7.366771159874608,2.621917808219178,{'1yil.csv': 7050.0},0.6859903381642513,0.7698145025295109,0.19708810052544695,0.1541218950093752,0.5676591332015338,0.6236559139784946,0.1970881005254468,52.346661952459385,52.0,14.0,792.0,792.0,153.0,635.0,792.0
15,20,0.008,30,4,20,15,1.5,5000.0,46.557377049180324,1.3067484662576687,0.5398089360518383,1950.0,16.39344262295082,0.8356164383561644,{'1yil.csv': 5000.0},0.48792270531400966,0.22006745362563238,0.4301698232487245,0.35911770520386704,0.5463594758681636,0.7096774193548387,0.43016982324872477,52.34272873077308,252.0,552.0,194.0,194.0,191.0,439.0,194.0
25,25,0.004,30,4,10,25,1.5,4800.0,45.87155963302752,1.271186440677966,0.5923387294988229,1500.0,14.678899082568808,0.8958904109589041,{'1yil.csv': 4800.0},0.46859903381642515,0.23861720067453626,0.38589782734070954,0.31807640996714026,0.5988842907719022,0.8064516129032258,0.3858978273407096,52.30884734800541,283.0,509.0,278.0,278.0,119.0,280.0,278.0
15,25,0.002,15,2,15,20,1.5,5500.0,44.888888888888886,1.221774193548387,0.6776044989474194,1850.0,12.222222222222221,1.2328767123287672,{'1yil.csv': 5500.0},0.5362318840579711,0.342327150084317,0.322462874919293,0.261050900601537,0.6841419791051401,0.7311827956989247,0.32246287491929326,52.291380685683464,195.0,298.0,409.0,409.0,47.0,397.0,409.0
15,25,0.002,15,2,15,25,1.5,5500.0,44.888888888888886,1.221774193548387,0.6776044989474194,1850.0,12.222222222222221,1.2328767123287672,{'1yil.csv': 5500.0},0.5362318840579711,0.342327150084317,0.322462874919293,0.261050900601537,0.6841419791051401,0.7311827956989247,0.32246287491929326,52.291380685683464,195.0,298.0,409.0,409.0,47.0,397.0,409.0
25,10,0.01,15,2,15,15,1.5,3300.0,47.45762711864407,1.3548387096774193,0.4992503743910344,1150.0,18.64406779661017,0.4849315068493151,{'1yil.csv': 3300.0},0.32367149758454106,0.11214165261382798,0.48828422287285,0.414617521258286,0.505804758169804,0.8817204301075269,0.48828422287285,52.277643184482244,547.0,810.0,129.0,129.0,242.0,141.0,129.0
15,10,0.012,15,3,10,20,1.5,3350.0,47.486033519553075,1.3563829787234043,0.4523569172973711,1000.0,18.71508379888268,0.4904109589041096,{'1yil.csv': 3350.0},0.3285024154589372,0.11382799325463742,0.4901179588427816,0.41639972575333545,0.4589157454321675,0.9139784946236559,0.49011795884278153,52.27100625463304,536.0,805.0,125.0,125.0,332.0,77.0,125.0
25,25,0.004,30,3,10,20,1.5,5050.0,45.90643274853801,1.272972972972973,0.6122524097370377,1850.0,14.76608187134503,0.936986301369863,{'1yil.csv': 5050.0},0.4927536231884058,0.25126475548060706,0.38814901313858663,0.3201382047657802,0.618796083678914,0.7311827956989247,0.3881490131385869,52.261015517982045,247.0,476.0,275.0,275.0,93.0,397.0,275.0
10,20,0.002,30,4,10,30,1.5,7500.0,44.13793103448276,1.1851851851851851,0.5340682950386861,2750.0,10.344827586206897,1.9863013698630136,{'1yil.csv': 7500.0},0.7294685990338164,0.5741989881956154,0.2739858280051734,0.21882438874867113,0.5406193789277683,0.5376344086021505,0.2739858280051733,52.24803342797048,37.0,58.0,545.0,545.0,199.0,792.0,545.0
20,15,0.004,30,2,10,20,1.5,7600.0,45.39007092198582,1.2467532467532467,0.5234733777627183,3350.0,13.47517730496454,1.5452054794520549,{'1yil.csv': 7600.0},0.7391304347826086,0.43844856661045534,0.35481598873041026,0.28987863694678273,0.530025465791554,0.40860215053763443,0.35481598873041026,52.20549059951293,34.0,154.0,335.0,335.0,216.0,912.0,335.0
15,20,0.002,30,3,5,25,1.5,6850.0,44.391025641025635,1.197406340057637,0.5151844512708842,2150.0,10.977564102564102,1.7095890410958905,{'1yil.csv': 6850.0},0.6666666666666666,0.48903878583473864,0.2903240007043489,0.2329285354354204,0.521737324887789,0.6666666666666666,0.2903240007043493,52.150243050354774,62.0,115.0,498.0,498.0,223.0,541.0,498.0
25,25,0.004,30,4,15,30,1.5,4950.0,46.13003095975232,1.2844827586206897,0.5376968356780627,1650.0,15.325077399380804,0.8849315068493151,{'1yil.csv': 4950.0},0.4830917874396135,0.23524451939291738,0.40258308678379984,0.33342137700299357,0.5442475756699904,0.7741935483870968,0.4025830867838001,52.05884909302024,260.0,516.0,245.0,245.0,194.0,324.0,245.0
25,15,0.002,15,4,10,30,1.5,6050.0,45.41387024608501,1.2479508196721312,0.5253492709943087,2050.0,13.534675615212528,1.2246575342465753,{'1yil.csv': 6050.0},0.5893719806763285,0.33979763912310285,0.3563523212211242,0.29126072761597954,0.5319011812342181,0.6881720430107527,0.3563523212211243,52.026744721026716,138.0,306.0,333.0,333.0,214.0,493.0,333.0
15,10,0.004,15,2,20,15,1.5,6650.0,44.18238993710692,1.1873239436619718,0.5454111001939282,2100.0,10.455974842767295,1.7424657534246575,{'1yil.csv': 6650.0},0.6473429951690821,0.49915682967959524,0.27685581104831763,0.22129267947888068,0.5519611090617265,0.6774193548387096,0.2768558110483177,51.884262885956446,88.0,99.0,538.0,538.0,186.0,522.0,538.0
25,15,0.012,15,2,20,20,1.5,1900.0,48.35164835164835,1.4042553191489362,0.44315879000115954,750.0,20.87912087912088,0.2493150684931507,{'1yil.csv': 1900.0},0.18840579710144928,0.03962900505902192,0.5459965285638818,0.47164806509986407,0.44971848989408636,0.967741935483871,0.5459965285638819,51.80905687481751,839.0,975.0,94.0,94.0,353.0,11.0,94.0
15,20,0.006,15,3,20,30,1.5,4200.0,46.38783269961977,1.297872340425532,0.5054313868128917,1150.0,15.96958174904943,0.7205479452054795,{'1yil.csv': 4200.0},0.4106280193236715,0.18465430016863407,0.4192251219722852,0.3488739776631337,0.5119851847824352,0.8817204301075269,0.41922512197228534,51.79394804632936,385.0,636.0,213.0,213.0,229.0,141.0,213.0
15,20,0.01,15,4,5,20,1.5,2900.0,47.20496894409938,1.3411764705882352,0.517467269174708,850.0,18.012422360248447,0.4410958904109589,{'1yil.csv': 2900.0},0.28502415458937197,0.09865092748735245,0.4719742234384277,0.39885025325502615,0.5240199264361521,0.946236559139785,0.47197422343842793,51.735945906907155,646.0,843.0,145.0,145.0,222.0,27.0,145.0
15,25,0.012,30,4,20,30,1.5,2800.0,47.88732394366197,1.3783783783783783,0.5057205376084267,1350.0,19.718309859154928,0.38904109589041097,{'1yil.csv': 2800.0},0.2753623188405797,0.08263069139966273,0.5160227078264619,0.44178409788552414,0.512274308173527,0.8387096774193549,0.5160227078264621,51.6990227739088,668.0,877.0,110.0,110.0,228.0,222.0,110.0
20,10,0.008,30,4,20,25,1.5,6050.0,46.1734693877551,1.2867298578199051,0.43568280502914936,2300.0,15.433673469387756,1.073972602739726,{'1yil.csv': 6050.0},0.5893719806763285,0.2934232715008432,0.40538719449745,0.3360147012064903,0.44224321346311635,0.6344086021505376,0.4053871944974503,51.56733824575214,138.0,383.0,236.0,236.0,372.0,613.0,236.0
10,15,0.01,15,4,5,25,1.5,4050.0,46.30350194552529,1.2934782608695652,0.4783112422535574,900.0,15.75875486381323,0.7041095890410959,{'1yil.csv': 4050.0},0.3961352657004831,0.1795952782462057,0.41378126663665626,0.3438028740516165,0.4848676105513597,0.9354838709677419,0.41378126663665643,51.56129415354649,409.0,650.0,218.0,218.0,278.0,36.0,218.0
10,25,0.01,15,2,10,20,1.5,3100.0,46.927374301675975,1.3263157894736841,0.5869377245134764,1150.0,17.318435754189945,0.4904109589041096,{'1yil.csv': 3100.0},0.30434782608695654,0.11382799325463742,0.45405448476746113,0.3816998915672699,0.5934837976701006,0.8817204301075269,0.4540544847674614,51.53984517759329,597.0,805.0,163.0,163.0,125.0,141.0,163.0
15,25,0.002,15,3,5,15,1.5,5800.0,45.13274336283185,1.2338709677419355,0.6180948043458199,2250.0,12.831858407079647,1.2383561643835617,{'1yil.csv': 5800.0},0.5652173913043478,0.3440134907251265,0.3382045636228485,0.2750115024794234,0.6246379245711801,0.6451612903225806,0.33820456362284895,51.47387067436132,162.0,296.0,371.0,371.0,88.0,594.0,371.0
20,25,0.002,15,4,10,15,1.5,4950.0,45.609065155807365,1.2578125,0.5000574019862979,1300.0,14.022662889518413,0.9671232876712329,{'1yil.csv': 4950.0},0.4830917874396135,0.260539629005059,0.3689528589749919,0.30264186036273993,0.5066117092785345,0.8494623655913979,0.3689528589749921,51.36401927648295,260.0,449.0,313.0,313.0,239.0,206.0,313.0
10,25,0.01,30,3,15,25,1.5,4750.0,47.45098039215686,1.3544776119402986,0.45446049585630816,2400.0,18.627450980392158,0.6986301369863014,{'1yil.csv': 4750.0},0.463768115942029,0.17790893760539628,0.4878551526262904,0.41420078687387163,0.4610191246231623,0.6129032258064516,0.48785515262629087,51.34077378439398,295.0,654.0,130.0,130.0,330.0,655.0,130.0
10,20,0.002,30,4,10,25,1.5,7350.0,44.03292181069959,1.1801470588235294,0.5283367899816803,2850.0,10.08230452674897,1.9972602739726026,{'1yil.csv': 7350.0},0.714975845410628,0.5775716694772344,0.2672071026241362,0.21301000590410496,0.5348884170776537,0.5161290322580645,0.2672071026241361,51.27575237081318,42.0,57.0,568.0,568.0,208.0,833.0,568.0
15,10,0.002,30,3,10,25,1.5,6750.0,42.8125,1.1229508196721312,0.5512178810104982,2350.0,7.03125,2.6301369863013697,{'1yil.csv': 6750.0},0.6570048309178744,0.772344013490725,0.18842445853143147,0.1470011748778214,0.5577673395370992,0.6236559139784946,0.18842445853143158,51.24647929521969,73.0,13.0,811.0,811.0,171.0,635.0,811.0
10,25,0.01,30,3,15,30,1.5,4700.0,47.43083003952569,1.3533834586466165,0.4580545329379732,2400.0,18.57707509881423,0.6931506849315069,{'1yil.csv': 4700.0},0.45893719806763283,0.17622259696458684,0.4865543744479867,0.41293805035568315,0.4646128210777686,0.6129032258064516,0.48655437444798705,51.20829748009955,307.0,658.0,132.0,132.0,320.0,655.0,132.0
15,25,0.004,15,3,15,30,1.5,5100.0,46.20060790273556,1.2881355932203389,0.546259633315689,2150.0,15.501519756838906,0.9013698630136986,{'1yil.csv': 5100.0},0.4975845410628019,0.24030354131534568,0.40713908384272873,0.33763702728756845,0.5528095617632426,0.6666666666666666,0.40713908384272884,51.1628107112439,238.0,506.0,227.0,227.0,184.0,541.0,227.0
25,10,0.008,15,4,20,20,1.5,3350.0,47.486033519553075,1.3563829787234043,0.4063313803459938,1150.0,18.71508379888268,0.4904109589041096,{'1yil.csv': 3350.0},0.3285024154589372,0.11382799325463742,0.4901179588427816,0.41639972575333545,0.4128945705791557,0.8817204301075269,0.49011795884278153,51.09681766409593,536.0,805.0,125.0,125.0,427.0,141.0,125.0
25,10,0.008,15,4,20,15,1.5,3350.0,47.486033519553075,1.3563829787234043,0.4063313803459938,1150.0,18.71508379888268,0.4904109589041096,{'1yil.csv': 3350.0},0.3285024154589372,0.11382799325463742,0.4901179588427816,0.41639972575333545,0.4128945705791557,0.8817204301075269,0.49011795884278153,51.09681766409593,536.0,805.0,125.0,125.0,427.0,141.0,125.0
15,15,0.01,15,2,10,25,1.5,3600.0,47.05882352941176,1.3333333333333333,0.47503112320194874,1300.0,17.647058823529413,0.5589041095890411,{'1yil.csv': 3600.0},0.3526570048309179,0.13490725126475547,0.46254000807930107,0.38979867347537706,0.4815878023750368,0.8494623655913979,0.46254000807930146,51.0783817699924,478.0,754.0,151.0,151.0,286.0,206.0,151.0
20,25,0.002,15,3,20,25,1.5,4500.0,45.21739130434783,1.2380952380952381,0.6208977522036851,1300.0,13.043478260869565,0.9452054794520548,{'1yil.csv': 4500.0},0.4396135265700483,0.25379426644182124,0.34366889455430766,0.2798866332939234,0.6274406067779508,0.8494623655913979,0.3436688945543076,50.979439922378134,339.0,468.0,353.0,353.0,85.0,206.0,353.0
15,25,0.004,15,3,5,30,1.5,5600.0,46.070460704607044,1.2814070351758795,0.5265077059740058,2450.0,15.176151761517616,1.010958904109589,{'1yil.csv': 5600.0},0.5458937198067633,0.27403035413153454,0.39873761125355545,0.32987175709503685,0.5330595064225326,0.6021505376344086,0.3987376112535557,50.9603731192624,186.0,419.0,251.0,251.0,211.0,681.0,251.0
15,25,0.004,30,4,20,15,1.5,5950.0,45.69377990430622,1.2621145374449338,0.528080219692137,2500.0,14.23444976076555,1.1452054794520548,{'1yil.csv': 5950.0},0.5797101449275363,0.3153456998313659,0.3744215025389433,0.3076067403440917,0.5346318711047162,0.5913978494623656,0.3744215025389435,50.93368789855184,148.0,341.0,299.0,299.0,210.0,700.0,299.0
10,20,0.01,30,4,10,30,1.5,5250.0,46.885245901639344,1.3240740740740742,0.4830535591173136,2600.0,17.21311475409836,0.8356164383561644,{'1yil.csv': 5250.0},0.5120772946859904,0.22006745362563238,0.4513349440994863,0.37911278067995813,0.4896094779591397,0.5698924731182796,0.45133494409948643,50.91850171794698,221.0,552.0,170.0,170.0,269.0,728.0,170.0
25,20,0.008,15,4,20,30,1.5,2350.0,48.24561403508772,1.3983050847457628,0.38868928508798894,1050.0,20.614035087719298,0.31232876712328766,{'1yil.csv': 2350.0},0.2318840579710145,0.059021922428330514,0.539151629734664,0.4647810398703521,0.3952541473615003,0.9032258064516129,0.5391516297346641,50.84223194181047,759.0,945.0,98.0,98.0,473.0,101.0,98.0
25,20,0.012,15,3,20,15,1.5,1350.0,48.4375,1.4090909090909092,0.4375260238945802,700.0,21.09375,0.17534246575342466,{'1yil.csv': 1350.0},0.13526570048309178,0.016863406408094434,0.551538563127311,0.4772287054378973,0.44408625763635384,0.978494623655914,0.5515385631273111,50.759258616191616,910.0,996.0,87.0,87.0,368.0,3.0,87.0
10,20,0.004,15,4,5,15,1.5,5600.0,44.3159922928709,1.193771626297578,0.600374393502261,1750.0,10.789980732177264,1.4219178082191781,{'1yil.csv': 5600.0},0.5458937198067633,0.40050590219224286,0.2854803265656757,0.2287337979845617,0.6069191931903781,0.7526881720430108,0.285480326565676,50.74239180708682,186.0,200.0,516.0,516.0,104.0,361.0,516.0
10,20,0.004,15,4,5,20,1.5,5600.0,44.3159922928709,1.193771626297578,0.600374393502261,1750.0,10.789980732177264,1.4219178082191781,{'1yil.csv': 5600.0},0.5458937198067633,0.40050590219224286,0.2854803265656757,0.2287337979845617,0.6069191931903781,0.7526881720430108,0.285480326565676,50.74239180708682,186.0,200.0,516.0,516.0,104.0,361.0,516.0
15,25,0.006,15,3,10,30,1.5,4100.0,46.33204633204633,1.2949640287769784,0.46662140698611454,1200.0,15.83011583011583,0.7095890410958904,{'1yil.csv': 4100.0},0.40096618357487923,0.18128161888701513,0.41562391007715876,0.3455175637619856,0.4731788831951915,0.8709677419354839,0.4156239100771589,50.630347640893284,403.0,644.0,217.0,217.0,302.0,170.0,217.0
15,25,0.008,30,3,10,15,1.5,4150.0,45.90747330960854,1.2730263157894737,0.5938477152151795,1500.0,14.768683274021353,0.7698630136986301,{'1yil.csv': 4150.0},0.4057971014492754,0.19983136593591902,0.3882161851210584,0.3201997664525815,0.6003931334732162,0.8064516129032258,0.3882161851210585,50.60664668969669,395.0,602.0,274.0,274.0,115.0,280.0,274.0
20,20,0.008,30,4,20,30,1.5,4250.0,46.53846153846154,1.3057553956834533,0.4974419115571744,1650.0,16.346153846153847,0.7123287671232876,{'1yil.csv': 4250.0},0.41545893719806765,0.1821247892074199,0.4289487585842578,0.35797162586887715,0.5039964667341131,0.7741935483870968,0.4289487585842578,50.596681747372976,374.0,640.0,197.0,197.0,247.0,324.0,197.0
20,15,0.008,30,4,15,20,1.5,4900.0,45.9214501510574,1.2737430167597765,0.49182209233733226,1700.0,14.803625377643504,0.9068493150684932,{'1yil.csv': 4900.0},0.4782608695652174,0.24198988195615512,0.3891184408131083,0.3210268941439647,0.4983771801360688,0.7634408602150538,0.38911844081310853,50.55688506653178,267.0,503.0,272.0,272.0,256.0,340.0,272.0
20,20,0.002,30,2,5,20,1.5,6400.0,44.60431654676259,1.2077922077922079,0.4900822426452119,2200.0,11.510791366906474,1.5232876712328767,{'1yil.csv': 6400.0},0.6231884057971014,0.4317032040472175,0.3040927004830366,0.24491462050891538,0.49663749533926527,0.6559139784946236,0.30409270048303666,50.54455210869864,110.0,162.0,462.0,462.0,261.0,566.0,462.0
