open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-07 09:45:00+03:00,216.3200,216.3700,216.0800,216.2300,39599,2025-01-07 09:59:59.999000+03:00,8562556.2600,5336,17009,3677814.3200,0
2025-01-07 10:00:00+03:00,216.2300,216.6200,216.1900,216.3800,42622,2025-01-07 10:14:59.999000+03:00,9223592.6500,7531,23267,5035296.1200,0
2025-01-07 10:15:00+03:00,216.3800,216.3800,215.8700,215.9100,52749,2025-01-07 10:29:59.999000+03:00,11398470.1840,6979,22646,4893668.5800,0
2025-01-07 10:30:00+03:00,215.9200,215.9800,215.3300,215.7100,88084,2025-01-07 10:44:59.999000+03:00,18992160.7020,9404,34331,7402693.8190,0
2025-01-07 10:45:00+03:00,215.7200,215.9800,215.6900,215.9700,26581,2025-01-07 10:59:59.999000+03:00,5738146.2400,4569,13943,3009858.0500,0
2025-01-07 11:00:00+03:00,215.9600,216.0500,215.4200,215.4400,37349,2025-01-07 11:14:59.999000+03:00,8058137.9930,7207,15532,3351400.4740,0
2025-01-07 11:15:00+03:00,215.4300,215.9300,215.2700,215.7000,73883,2025-01-07 11:29:59.999000+03:00,15924146.0330,8800,40336,8694412.5190,0
2025-01-07 11:30:00+03:00,215.7100,216.4600,215.6600,216.4500,102600,2025-01-07 11:44:59.999000+03:00,22175552.1940,10464,64845,14016487.4840,0
2025-01-07 11:45:00+03:00,216.4500,216.7900,216.2900,216.5000,86745,2025-01-07 11:59:59.999000+03:00,18785459.7360,9709,55055,11923588.3460,0
2025-01-07 12:00:00+03:00,216.5100,216.6200,216.0100,216.1200,70908,2025-01-07 12:14:59.999000+03:00,15337177.9340,8594,30714,6643607.4400,0
2025-01-07 12:15:00+03:00,216.1200,216.2400,215.7500,215.8200,59705,2025-01-07 12:29:59.999000+03:00,12893455.8000,7554,25533,5514189.1600,0
2025-01-07 12:30:00+03:00,215.8200,215.9500,215.4000,215.4100,118011,2025-01-07 12:44:59.999000+03:00,25453183.3590,10971,62228,13424315.5800,0
2025-01-07 12:45:00+03:00,215.4000,215.4300,214.6700,214.9800,238469,2025-01-07 12:59:59.999000+03:00,51268266.4500,18541,85367,18350580.7300,0
2025-01-07 13:00:00+03:00,214.9800,214.9800,214.3500,214.4900,153488,2025-01-07 13:14:59.999000+03:00,32931139.0650,15256,62386,13385952.0460,0
2025-01-07 13:15:00+03:00,214.4900,214.9700,214.2100,214.9500,103229,2025-01-07 13:29:59.999000+03:00,22147655.8290,11143,51454,11041776.7760,0
2025-01-07 13:30:00+03:00,214.9500,215.1100,214.7400,215.0200,67023,2025-01-07 13:44:59.999000+03:00,14403580.8100,7874,37418,8041878.0200,0
2025-01-07 13:45:00+03:00,215.0100,215.0100,214.6100,214.7600,59344,2025-01-07 13:59:59.999000+03:00,12746965.9860,7631,30250,6497867.7800,0
2025-01-07 14:00:00+03:00,214.7500,214.9400,214.6500,214.7600,41892,2025-01-07 14:14:59.999000+03:00,8997115.4200,8093,22792,4895109.2800,0
2025-01-07 14:15:00+03:00,214.7500,215.3300,214.7100,215.3300,50466,2025-01-07 14:29:59.999000+03:00,10854479.4100,7038,29918,6434707.0500,0
2025-01-07 14:30:00+03:00,215.3300,215.3300,213.3200,213.6700,235216,2025-01-07 14:44:59.999000+03:00,50320569.1340,22295,76360,16334525.5360,0
2025-01-07 14:45:00+03:00,213.6700,214.1300,212.7300,213.9500,289304,2025-01-07 14:59:59.999000+03:00,61731674.8340,27745,138710,29613562.1300,0
2025-01-07 15:00:00+03:00,213.9600,214.1000,212.7900,213.0300,149639,2025-01-07 15:14:59.999000+03:00,31942079.2240,16454,59369,12679145.6200,0
2025-01-07 15:15:00+03:00,213.0300,213.3600,212.6200,212.7200,121875,2025-01-07 15:29:59.999000+03:00,25960881.8300,14696,55921,11912850.5500,0
2025-01-07 15:30:00+03:00,212.7200,213.2700,212.7200,213.1300,83254,2025-01-07 15:44:59.999000+03:00,17734861.1700,10962,41492,8838670.5700,0
2025-01-07 15:45:00+03:00,213.1200,213.5700,213.1000,213.3900,69031,2025-01-07 15:59:59.999000+03:00,14726771.7920,7936,38355,8182809.5720,0
2025-01-07 16:00:00+03:00,213.3800,213.6500,213.2600,213.4200,65879,2025-01-07 16:14:59.999000+03:00,14061591.7900,7351,42004,8966133.8000,0
2025-01-07 16:15:00+03:00,213.4100,214.2800,213.4000,214.1000,153932,2025-01-07 16:29:59.999000+03:00,32927802.7760,13534,91225,19513029.3160,0
2025-01-07 16:30:00+03:00,214.1100,214.1700,213.7400,214.1300,69905,2025-01-07 16:44:59.999000+03:00,14957578.5000,9098,34889,7466121.4100,0
2025-01-07 16:45:00+03:00,214.1400,214.1500,213.5100,213.7400,44394,2025-01-07 16:59:59.999000+03:00,9492985.2420,6811,19251,4117486.4600,0
2025-01-07 17:00:00+03:00,213.7300,214.2600,213.2600,213.3400,81215,2025-01-07 17:14:59.999000+03:00,17359884.1260,10013,37974,8118636.1200,0
2025-01-07 17:15:00+03:00,213.3400,213.5700,212.9600,213.5200,166259,2025-01-07 17:29:59.999000+03:00,35451576.3820,13497,114763,24473068.4920,0
2025-01-07 17:30:00+03:00,213.5100,213.9400,212.5500,213.1200,293811,2025-01-07 17:44:59.999000+03:00,62658829.8600,32903,166505,35510346.3280,0
2025-01-07 17:45:00+03:00,213.1300,213.3300,210.7300,211.5400,498488,2025-01-07 17:59:59.999000+03:00,105720936.6170,45423,215354,45692025.3100,0
2025-01-07 18:00:00+03:00,211.5500,211.9900,207.6000,208.0900,1718239,2025-01-07 18:14:59.999000+03:00,360126544.7330,162331,805725,168972553.8570,0
2025-01-07 18:15:00+03:00,208.0800,209.4200,205.0000,208.6500,1313612,2025-01-07 18:29:59.999000+03:00,272844703.1440,128689,653330,135804811.2040,0
2025-01-07 18:30:00+03:00,208.6500,209.1600,205.3800,206.3800,853431,2025-01-07 18:44:59.999000+03:00,176814299.0320,94000,371543,77009099.3180,0
2025-01-07 18:45:00+03:00,206.3900,208.7000,205.2100,207.6500,692281,2025-01-07 18:59:59.999000+03:00,143590999.6190,73475,388100,80525028.7250,0
2025-01-07 19:00:00+03:00,207.6400,208.1800,206.7200,207.6400,300725,2025-01-07 19:14:59.999000+03:00,62431677.8780,40302,151585,31476218.4600,0
2025-01-07 19:15:00+03:00,207.6300,208.9500,207.3400,208.5600,288281,2025-01-07 19:29:59.999000+03:00,60086871.6540,30592,150476,31358379.4940,0
2025-01-07 19:30:00+03:00,208.5600,208.9900,207.9300,208.5800,167518,2025-01-07 19:44:59.999000+03:00,34940348.2340,21654,86251,17995248.5960,0
2025-01-07 19:45:00+03:00,208.5900,208.6000,207.3300,207.4700,160803,2025-01-07 19:59:59.999000+03:00,33435780.0560,18199,74167,15421436.3320,0
2025-01-07 20:00:00+03:00,207.4700,207.9100,207.0500,207.5800,141510,2025-01-07 20:14:59.999000+03:00,29365551.9380,17771,56646,11757073.5620,0
2025-01-07 20:15:00+03:00,207.5800,207.8700,206.6800,206.6800,165182,2025-01-07 20:29:59.999000+03:00,34232933.8120,19084,61081,12663018.2360,0
2025-01-07 20:30:00+03:00,206.6900,207.2500,205.6900,205.9300,267117,2025-01-07 20:44:59.999000+03:00,55144461.6000,28633,123007,25401057.7460,0
2025-01-07 20:45:00+03:00,205.9300,207.0400,205.2100,206.3200,347790,2025-01-07 20:59:59.999000+03:00,71707776.7480,33483,180051,37141828.7640,0
2025-01-07 21:00:00+03:00,206.3200,207.0500,205.9400,206.6500,174218,2025-01-07 21:14:59.999000+03:00,35979576.4400,20986,95039,19626913.9040,0
2025-01-07 21:15:00+03:00,206.6500,206.6800,205.5100,205.6500,163605,2025-01-07 21:29:59.999000+03:00,33724100.2980,18609,88334,18209910.0880,0
2025-01-07 21:30:00+03:00,205.6500,205.7500,204.0000,205.0700,487712,2025-01-07 21:44:59.999000+03:00,99934057.6930,44626,186087,38135006.0460,0
2025-01-07 21:45:00+03:00,205.0700,205.6200,204.4900,204.9800,264002,2025-01-07 21:59:59.999000+03:00,54137578.0360,26467,127457,26134057.5300,0
2025-01-07 22:00:00+03:00,204.9800,205.3000,204.3400,205.1800,145919,2025-01-07 22:14:59.999000+03:00,29905474.4600,17500,78143,16014942.3320,0
2025-01-07 22:15:00+03:00,205.1800,205.5500,204.4000,204.8400,162191,2025-01-07 22:29:59.999000+03:00,33222364.9240,18289,82976,16994675.6340,0
2025-01-07 22:30:00+03:00,204.8400,205.0000,203.4300,204.7500,338262,2025-01-07 22:44:59.999000+03:00,69099449.3120,33114,145821,29795535.1060,0
2025-01-07 22:45:00+03:00,204.7600,205.0600,203.7500,204.4600,198281,2025-01-07 22:59:59.999000+03:00,40517724.7870,20426,73136,14947287.7240,0
2025-01-07 23:00:00+03:00,204.4700,204.5500,202.8000,203.8100,254818,2025-01-07 23:14:59.999000+03:00,51907638.6970,30243,114740,23383604.9670,0
2025-01-07 23:15:00+03:00,203.8200,204.3200,203.3900,203.8600,131488,2025-01-07 23:29:59.999000+03:00,26802148.0270,17764,62341,12707977.0540,0
2025-01-07 23:30:00+03:00,203.8700,204.4700,202.7200,203.0000,165724,2025-01-07 23:44:59.999000+03:00,33766161.7270,19936,64988,13247504.1510,0
2025-01-07 23:45:00+03:00,203.0000,204.4200,202.5200,204.2400,253871,2025-01-07 23:59:59.999000+03:00,51688258.3010,28506,148977,30329022.9470,0
2025-01-08 00:00:00+03:00,204.2300,204.8900,204.0000,204.5000,168751,2025-01-08 00:14:59.999000+03:00,34500240.6900,19586,99891,20424022.7700,0
2025-01-08 00:15:00+03:00,204.4900,204.7200,203.8400,204.0100,153659,2025-01-08 00:29:59.999000+03:00,31385288.0320,17138,90620,18507373.6940,0
2025-01-08 00:30:00+03:00,204.0100,204.2800,202.5200,203.1500,197101,2025-01-08 00:44:59.999000+03:00,40059312.2730,21276,83122,16892303.8420,0
2025-01-08 00:45:00+03:00,203.1500,203.5500,202.0000,202.0100,171887,2025-01-08 00:59:59.999000+03:00,34832490.4560,19833,71139,14420816.3170,0
2025-01-08 01:00:00+03:00,202.0000,203.2600,201.3600,203.2500,271685,2025-01-08 01:14:59.999000+03:00,54978856.4600,26852,126135,25547811.5810,0
2025-01-08 01:15:00+03:00,203.2400,203.6400,202.8900,203.1400,88172,2025-01-08 01:29:59.999000+03:00,17922079.9430,10399,45533,9254254.7210,0
2025-01-08 01:30:00+03:00,203.1300,203.4700,202.8400,203.3000,59665,2025-01-08 01:44:59.999000+03:00,12124821.2020,8604,33475,6802645.2600,0
2025-01-08 01:45:00+03:00,203.3000,203.8400,203.1300,203.5900,105735,2025-01-08 01:59:59.999000+03:00,21520431.7680,11295,66179,13468525.1680,0
2025-01-08 02:00:00+03:00,203.5900,203.5900,202.2800,202.3500,110484,2025-01-08 02:14:59.999000+03:00,22397627.6910,13837,48004,9730744.3100,0
2025-01-08 02:15:00+03:00,202.3400,203.4500,202.2300,203.2800,55222,2025-01-08 02:29:59.999000+03:00,11204916.8890,8674,33422,6781312.3890,0
2025-01-08 02:30:00+03:00,203.2900,203.6300,202.6000,202.6000,59494,2025-01-08 02:44:59.999000+03:00,12089898.3590,8096,24842,5048272.0300,0
2025-01-08 02:45:00+03:00,202.6000,202.6500,201.8000,202.0700,81843,2025-01-08 02:59:59.999000+03:00,16549292.2760,9331,35340,7147716.0600,0
2025-01-08 03:00:00+03:00,202.0600,202.9600,201.7900,202.7500,152567,2025-01-08 03:14:59.999000+03:00,30877382.4500,20063,90742,18364218.7280,0
2025-01-08 03:15:00+03:00,202.7500,203.2000,202.1900,202.5200,127184,2025-01-08 03:29:59.999000+03:00,25774263.6150,13471,64528,13077534.8770,0
2025-01-08 03:30:00+03:00,202.5100,203.1700,202.0900,202.7600,118141,2025-01-08 03:44:59.999000+03:00,23960297.3780,13526,64849,13152313.7890,0
2025-01-08 03:45:00+03:00,202.7500,202.8200,202.0000,202.5300,117184,2025-01-08 03:59:59.999000+03:00,23726662.7230,15245,66314,13428984.4390,0
2025-01-08 04:00:00+03:00,202.5300,202.5500,200.2200,200.4000,433041,2025-01-08 04:14:59.999000+03:00,87095408.1140,40092,169338,34073884.4070,0
2025-01-08 04:15:00+03:00,200.4000,201.6800,200.2200,201.1400,159690,2025-01-08 04:29:59.999000+03:00,32079681.5130,16567,98735,19835147.1930,0
2025-01-08 04:30:00+03:00,201.1500,201.5900,200.3600,200.7400,180185,2025-01-08 04:44:59.999000+03:00,36180370.8310,21660,94053,18881469.6590,0
2025-01-08 04:45:00+03:00,200.7400,201.2100,199.4300,201.1700,379532,2025-01-08 04:59:59.999000+03:00,75953667.5730,30921,136743,27372354.4070,0
2025-01-08 05:00:00+03:00,201.1700,201.6200,200.6100,201.0000,161637,2025-01-08 05:14:59.999000+03:00,32509652.0330,17115,77093,15507171.6190,0
2025-01-08 05:15:00+03:00,201.0000,201.2400,200.4300,200.6000,102139,2025-01-08 05:29:59.999000+03:00,20512139.3760,13142,51540,10351729.2000,0
2025-01-08 05:30:00+03:00,200.6100,201.4400,200.6000,200.9100,112829,2025-01-08 05:44:59.999000+03:00,22682269.8880,12632,64005,12867292.8240,0
2025-01-08 05:45:00+03:00,200.9100,200.9100,199.9900,199.9900,125172,2025-01-08 05:59:59.999000+03:00,25097673.2090,14912,58023,11636139.8940,0
2025-01-08 06:00:00+03:00,200.0000,200.1100,198.0000,198.6800,573141,2025-01-08 06:14:59.999000+03:00,114001159.9860,53828,230481,45866902.6040,0
2025-01-08 06:15:00+03:00,198.6900,200.1500,198.6800,199.2500,155803,2025-01-08 06:29:59.999000+03:00,31077910.6650,19180,76135,15186032.6010,0
2025-01-08 06:30:00+03:00,199.2400,199.4700,198.1300,198.2600,162172,2025-01-08 06:44:59.999000+03:00,32234513.6410,19939,70463,14004093.9320,0
2025-01-08 06:45:00+03:00,198.2500,198.8200,196.6200,198.6200,552321,2025-01-08 06:59:59.999000+03:00,109143809.6340,49415,238699,47182719.7900,0
2025-01-08 07:00:00+03:00,198.6200,199.5300,198.0600,198.9800,240691,2025-01-08 07:14:59.999000+03:00,47823711.7390,22370,129109,25656465.7250,0
2025-01-08 07:15:00+03:00,198.9700,198.9900,197.4800,198.2800,264436,2025-01-08 07:29:59.999000+03:00,52433045.8440,22696,124794,24743695.1640,0
2025-01-08 07:30:00+03:00,198.2800,198.3500,197.1100,197.2500,179296,2025-01-08 07:44:59.999000+03:00,35427393.7140,25337,106539,21055989.6470,0
2025-01-08 07:45:00+03:00,197.2600,197.7000,196.5500,196.9300,244201,2025-01-08 07:59:59.999000+03:00,48106023.8010,29916,106418,20965618.1380,0
2025-01-08 08:00:00+03:00,196.9300,197.5200,196.2000,197.3300,222738,2025-01-08 08:14:59.999000+03:00,43848719.8200,27789,113643,22376699.1620,0
2025-01-08 08:15:00+03:00,197.3400,197.8500,196.9800,197.6000,150607,2025-01-08 08:29:59.999000+03:00,29732325.0690,19055,95147,18783101.4030,0
2025-01-08 08:30:00+03:00,197.6000,197.6600,196.5600,196.8800,189121,2025-01-08 08:44:59.999000+03:00,37280649.4440,21046,109853,21653715.6800,0
2025-01-08 08:45:00+03:00,196.8700,197.1800,195.6200,195.9900,302821,2025-01-08 08:59:59.999000+03:00,59414480.1600,31256,141725,27822197.4490,0
2025-01-08 09:00:00+03:00,195.9900,196.7300,195.8400,196.3500,260681,2025-01-08 09:14:59.999000+03:00,51176028.6980,19798,78648,15439008.4980,0
2025-01-08 09:15:00+03:00,196.3400,196.5100,194.8300,194.9900,298933,2025-01-08 09:29:59.999000+03:00,58403621.7120,30527,123934,24225562.2230,0
2025-01-08 09:30:00+03:00,194.9800,195.6500,194.3500,195.0500,393627,2025-01-08 09:44:59.999000+03:00,76761076.1380,39886,190261,37105326.0280,0
2025-01-08 09:45:00+03:00,195.0500,195.3300,193.3000,193.3700,432560,2025-01-08 09:59:59.999000+03:00,83981201.7470,43052,164648,31964027.2560,0
2025-01-08 10:00:00+03:00,193.3700,194.7000,193.0400,194.2600,336171,2025-01-08 10:14:59.999000+03:00,65142937.1630,33317,196711,38120414.3220,0
2025-01-08 10:15:00+03:00,194.2500,194.8700,193.8200,194.6400,182639,2025-01-08 10:29:59.999000+03:00,35499714.2480,18719,98454,19137861.9020,0
2025-01-08 10:30:00+03:00,194.6400,195.3900,194.3600,195.3100,194510,2025-01-08 10:44:59.999000+03:00,37926096.1940,18351,116256,22669438.3620,0
2025-01-08 10:45:00+03:00,195.3000,195.8500,195.1400,195.5600,203204,2025-01-08 10:59:59.999000+03:00,39736959.5600,18736,116546,22789345.0960,0
2025-01-08 11:00:00+03:00,195.5600,196.8300,195.4400,196.7700,317066,2025-01-08 11:14:59.999000+03:00,62237591.7190,23851,163618,32117580.5190,0
2025-01-08 11:15:00+03:00,196.7700,197.3700,196.6000,197.0900,357316,2025-01-08 11:29:59.999000+03:00,70411852.9610,26847,185492,36552376.5510,0
2025-01-08 11:30:00+03:00,197.0900,197.7400,196.9900,197.5100,171838,2025-01-08 11:44:59.999000+03:00,33909018.6900,17014,102357,20199250.2200,0
2025-01-08 11:45:00+03:00,197.5100,197.6000,197.1900,197.2100,112692,2025-01-08 11:59:59.999000+03:00,22247698.4680,13298,59346,11716383.5700,0
2025-01-08 12:00:00+03:00,197.2200,197.5400,196.9100,197.3600,111686,2025-01-08 12:14:59.999000+03:00,22029665.4880,12761,46771,9226774.9580,0
2025-01-08 12:15:00+03:00,197.3500,197.7700,197.3500,197.4700,97228,2025-01-08 12:29:59.999000+03:00,19209417.9470,12008,45070,8905202.5690,0
2025-01-08 12:30:00+03:00,197.4700,197.5000,196.5700,196.9500,148465,2025-01-08 12:44:59.999000+03:00,29241354.6540,14832,66788,13153902.2400,0
2025-01-08 12:45:00+03:00,196.9500,197.1100,195.8000,195.8500,136310,2025-01-08 12:59:59.999000+03:00,26764522.7970,12980,45558,8946577.8200,0
2025-01-08 13:00:00+03:00,195.8500,196.7800,195.8500,196.7100,122078,2025-01-08 13:14:59.999000+03:00,23985544.2480,12416,66273,13021986.3880,0
2025-01-08 13:15:00+03:00,196.7200,197.9600,196.5100,197.7900,219210,2025-01-08 13:29:59.999000+03:00,43264104.4970,17837,144326,28483230.5670,0
2025-01-08 13:30:00+03:00,197.7800,197.9100,196.8800,196.9700,132719,2025-01-08 13:44:59.999000+03:00,26190824.4640,12981,60564,11954300.0500,0
2025-01-08 13:45:00+03:00,196.9700,197.2500,196.6500,197.0800,58698,2025-01-08 13:59:59.999000+03:00,11562957.0820,7628,25214,4967329.0000,0
2025-01-08 14:00:00+03:00,197.0900,197.5300,196.1300,196.2700,142418,2025-01-08 14:14:59.999000+03:00,28039154.0690,13191,59290,11680068.0980,0
2025-01-08 14:15:00+03:00,196.2800,196.4700,195.7300,195.9200,82194,2025-01-08 14:29:59.999000+03:00,16118848.6880,9306,40096,7864241.0400,0
2025-01-08 14:30:00+03:00,195.9200,196.0800,194.3800,195.2000,493540,2025-01-08 14:44:59.999000+03:00,96222475.9150,41927,238158,46435420.5500,0
2025-01-08 14:45:00+03:00,195.2000,195.9700,195.1200,195.4100,165618,2025-01-08 14:59:59.999000+03:00,32400674.1780,15138,86147,16854857.1140,0
2025-01-08 15:00:00+03:00,195.4000,196.1900,194.7300,196.1000,195630,2025-01-08 15:14:59.999000+03:00,38280533.4920,18545,109791,21482571.9800,0
2025-01-08 15:15:00+03:00,196.0900,196.1300,195.4400,195.8400,108117,2025-01-08 15:29:59.999000+03:00,21170585.0720,12753,46839,9172972.4220,0
2025-01-08 15:30:00+03:00,195.8300,195.9000,194.9800,195.3700,112035,2025-01-08 15:44:59.999000+03:00,21900148.8540,14243,59855,11699738.4400,0
2025-01-08 15:45:00+03:00,195.3800,195.5700,194.8300,194.9900,176857,2025-01-08 15:59:59.999000+03:00,34511086.7260,20786,107520,20982444.5480,0
2025-01-08 16:00:00+03:00,194.9800,197.2500,194.9800,196.8700,295072,2025-01-08 16:14:59.999000+03:00,58029018.3390,30093,148082,29120876.4500,0
2025-01-08 16:15:00+03:00,196.8800,197.8400,196.3500,197.1500,290133,2025-01-08 16:29:59.999000+03:00,57244827.8010,23368,165010,32560182.8770,0
2025-01-08 16:30:00+03:00,197.1400,197.3500,196.5300,197.1000,116908,2025-01-08 16:44:59.999000+03:00,23026648.7360,17181,52106,10263506.3400,0
2025-01-08 16:45:00+03:00,197.1000,197.3800,196.6000,197.0100,74204,2025-01-08 16:59:59.999000+03:00,14617230.6440,11875,38310,7547109.2200,0
2025-01-08 17:00:00+03:00,197.0100,197.7400,196.6600,197.2000,122326,2025-01-08 17:14:59.999000+03:00,24132895.1170,15955,58116,11464417.7070,0
2025-01-08 17:15:00+03:00,197.2000,198.4600,197.1800,197.7800,188782,2025-01-08 17:29:59.999000+03:00,37365375.6300,19812,105981,20977854.3210,0
2025-01-08 17:30:00+03:00,197.7700,199.2100,196.8800,197.7000,398886,2025-01-08 17:44:59.999000+03:00,78995256.8060,39908,192673,38170398.5320,0
2025-01-08 17:45:00+03:00,197.7000,198.1500,196.7900,197.6000,325703,2025-01-08 17:59:59.999000+03:00,64336348.8670,33494,198607,39233949.6710,0
2025-01-08 18:00:00+03:00,197.5900,199.4800,197.2200,197.4400,401339,2025-01-08 18:14:59.999000+03:00,79696902.1260,38079,237450,47162932.5790,0
2025-01-08 18:15:00+03:00,197.4500,198.1800,196.7200,197.1500,340032,2025-01-08 18:29:59.999000+03:00,67111441.9260,41504,203454,40159388.2620,0
2025-01-08 18:30:00+03:00,197.1500,197.7600,196.1500,196.8100,196226,2025-01-08 18:44:59.999000+03:00,38661078.6570,24762,82773,16310689.7940,0
2025-01-08 18:45:00+03:00,196.8000,197.7400,196.6700,197.6900,105017,2025-01-08 18:59:59.999000+03:00,20713777.6170,15470,50244,9911394.1570,0
2025-01-08 19:00:00+03:00,197.6800,197.9100,196.5400,196.9200,129571,2025-01-08 19:14:59.999000+03:00,25556152.8850,18074,62949,12413348.0350,0
2025-01-08 19:15:00+03:00,196.9200,197.5900,196.5000,196.7800,108276,2025-01-08 19:29:59.999000+03:00,21329989.9320,16237,53418,10522009.7180,0
2025-01-08 19:30:00+03:00,196.7900,197.5400,195.9100,196.3800,158569,2025-01-08 19:44:59.999000+03:00,31194821.6700,21077,72395,14245066.5000,0
2025-01-08 19:45:00+03:00,196.3800,196.4000,194.4300,194.6200,380937,2025-01-08 19:59:59.999000+03:00,74314294.7270,36641,163332,31864512.1040,0
2025-01-08 20:00:00+03:00,194.6200,194.9500,191.4100,191.6900,918056,2025-01-08 20:14:59.999000+03:00,177276686.7250,82087,363934,70319699.7180,0
2025-01-08 20:15:00+03:00,191.7000,192.1700,189.4800,189.9600,1032733,2025-01-08 20:29:59.999000+03:00,197112878.5340,101039,471462,90005752.0280,0
2025-01-08 20:30:00+03:00,189.9600,192.1000,188.2300,191.9600,814561,2025-01-08 20:44:59.999000+03:00,154772578.0500,82095,431255,81986503.1190,0
2025-01-08 20:45:00+03:00,191.9500,193.2000,191.2000,193.1000,439241,2025-01-08 20:59:59.999000+03:00,84459578.9460,44067,238159,45803284.1020,0
2025-01-08 21:00:00+03:00,193.1100,195.2000,192.8400,194.6500,374590,2025-01-08 21:14:59.999000+03:00,72753515.4650,44219,197787,38418019.1530,0
2025-01-08 21:15:00+03:00,194.6600,196.8100,194.6200,196.2400,323852,2025-01-08 21:29:59.999000+03:00,63427991.4950,30405,187214,36669131.1740,0
2025-01-08 21:30:00+03:00,196.2300,196.2300,194.5700,194.6600,202053,2025-01-08 21:44:59.999000+03:00,39433070.6880,25677,85526,16689445.4340,0
2025-01-08 21:45:00+03:00,194.6600,194.7000,192.7300,193.8700,266937,2025-01-08 21:59:59.999000+03:00,51697132.8430,28304,126502,24498772.4860,0
2025-01-08 22:00:00+03:00,193.8700,195.9100,193.2400,194.2900,304147,2025-01-08 22:14:59.999000+03:00,59169675.7660,35366,162384,31592654.4320,0
2025-01-08 22:15:00+03:00,194.2900,195.4900,194.2000,195.1200,113667,2025-01-08 22:29:59.999000+03:00,22151177.0520,17079,63979,12469355.2920,0
2025-01-08 22:30:00+03:00,195.1200,195.1300,193.7600,194.3400,144178,2025-01-08 22:44:59.999000+03:00,28014313.4250,17274,71275,13848842.3080,0
2025-01-08 22:45:00+03:00,194.3300,195.0100,194.0700,194.1800,73254,2025-01-08 22:59:59.999000+03:00,14248218.0740,12133,42492,8265799.9240,0
2025-01-08 23:00:00+03:00,194.1700,194.9300,193.7100,193.7100,134015,2025-01-08 23:14:59.999000+03:00,26026827.8050,16027,48314,9384330.6860,0
2025-01-08 23:15:00+03:00,193.7100,194.7200,193.5300,194.4500,81289,2025-01-08 23:29:59.999000+03:00,15787839.1660,11619,45935,8920359.7860,0
2025-01-08 23:30:00+03:00,194.4500,195.4000,194.0900,195.1700,68761,2025-01-08 23:44:59.999000+03:00,13388238.6280,11376,41719,8124333.1460,0
2025-01-08 23:45:00+03:00,195.1600,196.1800,194.9900,195.6300,109998,2025-01-08 23:59:59.999000+03:00,21518282.1040,14328,57287,11207048.8140,0
2025-01-09 00:00:00+03:00,195.6400,196.0700,194.6600,194.6600,86310,2025-01-09 00:14:59.999000+03:00,16863467.9420,13372,30764,6013224.2920,0
2025-01-09 00:15:00+03:00,194.6500,195.4300,193.7600,194.6200,140715,2025-01-09 00:29:59.999000+03:00,27390854.7660,16005,81344,15840688.5940,0
2025-01-09 00:30:00+03:00,194.6300,195.5000,193.8600,195.1900,176939,2025-01-09 00:44:59.999000+03:00,34409164.6850,18296,94125,18304589.6900,0
2025-01-09 00:45:00+03:00,195.1900,195.2600,194.8000,194.9200,61677,2025-01-09 00:59:59.999000+03:00,12028510.0420,10326,31454,6134471.1400,0
2025-01-09 01:00:00+03:00,194.9200,197.2300,194.9000,196.9400,255890,2025-01-09 01:14:59.999000+03:00,50287250.5130,22129,165565,32530940.6640,0
2025-01-09 01:15:00+03:00,196.9400,196.9700,196.0500,196.2100,128116,2025-01-09 01:29:59.999000+03:00,25175053.3280,11908,42967,8439926.5670,0
2025-01-09 01:30:00+03:00,196.2000,197.7600,196.0400,197.7600,100023,2025-01-09 01:44:59.999000+03:00,19713232.7500,9846,70271,13853324.6700,0
2025-01-09 01:45:00+03:00,197.7500,197.8500,196.7500,197.7000,75580,2025-01-09 01:59:59.999000+03:00,14919365.0570,10037,38396,7580641.1470,0
2025-01-09 02:00:00+03:00,197.7100,197.7100,196.8100,197.0900,61339,2025-01-09 02:14:59.999000+03:00,12092003.7180,11063,24162,4762073.7100,0
2025-01-09 02:15:00+03:00,197.0900,197.7500,197.0900,197.4200,37156,2025-01-09 02:29:59.999000+03:00,7336811.4850,7303,18102,3574364.4570,0
2025-01-09 02:30:00+03:00,197.4200,197.9200,197.0600,197.9100,53488,2025-01-09 02:44:59.999000+03:00,10560913.2570,7619,24636,4864447.5070,0
2025-01-09 02:45:00+03:00,197.9100,198.2100,197.2800,197.3700,77995,2025-01-09 02:59:59.999000+03:00,15425734.9370,8497,43790,8663339.5700,0
2025-01-09 03:00:00+03:00,197.3700,197.5400,196.9100,197.2400,72716,2025-01-09 03:14:59.999000+03:00,14340189.3760,10233,30809,6076284.2560,0
2025-01-09 03:15:00+03:00,197.2500,197.5300,196.4200,196.8500,67612,2025-01-09 03:29:59.999000+03:00,13310855.1290,9784,33463,6587610.5700,0
2025-01-09 03:30:00+03:00,196.8500,197.1600,196.3500,197.1200,54775,2025-01-09 03:44:59.999000+03:00,10780228.0410,9202,26909,5296208.6120,0
2025-01-09 03:45:00+03:00,197.1200,197.8400,196.8700,197.7900,68392,2025-01-09 03:59:59.999000+03:00,13501723.6330,9813,38012,7505239.7930,0
